CNTR_CODE,Date,Country,continent,total_cases,new_cases,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,testing_policy,contact_tracing,stringency_index,vaccination_policy,facial_coverings,income_support,restrictions_internal_movements,international_travel_controls,public_information_campaigns,cancel_public_events,restriction_gatherings,close_public_transport,school_closures,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,stay_home_requirements,workplace_closures,population,expected,id_date_1,id_date_2,id_country_1,id_country_2,id_date_area
DE,2020-05-02,Germany,Europe,164967,620,-1.0843677787386967,-1.2234966276734307,1.232134545431239,-1.0513126049647055,-0.5146713864697943,-1.3031490072576846,Open public testing,Limited tracing,0.7501014675305784,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,Required (except essentials),Required for some,83166711,7198.110671936759,121,121,12,12,5687
DE,2020-05-03,Germany,Europe,165664,425,-1.1165252420739038,-1.2069634853905151,1.232134545431239,-1.0347690020870535,-0.6283907249148423,-1.3031490072576846,Open public testing,Limited tracing,0.6897080494977162,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,Required (except essentials),Required for some,83166711,7198.110671936759,122,122,12,12,5688
DE,2020-05-04,Germany,Europe,166152,729,-1.045769815043637,-1.0749295798863918,1.203132289317406,-1.0100114425358813,-0.8168464125859757,-1.2681867537920823,Open public testing,Limited tracing,0.5289485914246285,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,Required (except essentials),Required for some,83166711,7198.110671936759,123,123,12,12,5689
DE,2020-05-05,Germany,Europe,167007,1091,-0.9685288491894621,-1.0087970107547293,1.1741300332035731,-0.9604384786682302,-0.810341666426919,-1.2216519129322716,Open public testing,Limited tracing,0.5289485914246285,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,Required (except essentials),Required for some,83166711,7198.110671936759,124,124,12,12,5690
DE,2020-05-06,Germany,Europe,168162,1221,-0.88489242143949,-1.107880248072622,1.1161255209759071,-0.8943219119229265,-0.6901403256905033,-1.163381490489601,Open public testing,Limited tracing,0.28737491929317766,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,125,125,12,12,5691
DE,2020-05-07,Germany,Europe,169430,1199,-0.8784519210796374,-1.471262529157964,1.0871232648620746,-0.8612347061676213,-0.5114417572579548,-1.0935384806527215,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,126,126,12,12,5692
DE,2020-05-08,Germany,Europe,170588,979,-0.5825041737748086,-0.03438216347911397,0.5946933498663662,-0.6133698868293661,-0.37172617804436886,-0.47652397951501996,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,127,127,12,12,5693
DE,2020-05-09,Germany,Europe,171324,677,-0.5439062100797487,-0.10039911623117573,0.4786843254110349,-0.4976803562164115,-0.1150388873062066,-0.33675646274693694,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,128,128,12,12,5694
DE,2020-05-10,Germany,Europe,171879,344,-0.4988677460248364,-0.01784902119619836,0.42088262616318606,-0.4645931504611063,-0.1605266226842258,-0.16218968670190198,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,129,129,12,12,5695
DE,2020-05-11,Germany,Europe,172576,688,-0.5117487467445414,-0.133465400797007,0.42088262616318606,-0.48940855477758516,-0.23201059883078312,-0.13888151772483404,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,130,130,12,12,5696
DE,2020-05-12,Germany,Europe,173171,853,-0.4795462449452789,-0.10039911623117573,0.39188037004935306,-0.47286495189993216,-0.2547544665197927,-0.10391926425923198,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,131,131,12,12,5697
DE,2020-05-13,Germany,Europe,174098,912,-0.46671028268962905,-0.133465400797007,0.39188037004935306,-0.4811367533387589,-0.37172617804436886,-0.08069259237648896,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,132,132,12,12,5698
DE,2020-05-14,Germany,Europe,174478,808,-0.44094828125021873,-0.1499985430799226,0.3628781139355204,-0.4811367533387589,-0.45944927572087885,-0.057384423399421014,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,133,133,12,12,5699
DE,2020-05-15,Germany,Europe,175233,727,-0.39590981719530643,-0.11693225851409138,0.3338758578216877,-0.4645931504611063,-0.5601591218478135,8.045019489240661e-4,Open public testing,Limited tracing,0.20699519025663346,None,Required in some public spaces,>50% of lost salary,Restrict movement,Total border closure,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,134,134,12,12,5700
DE,2020-05-16,Germany,Europe,175752,458,-0.3637523538600994,-0.1994823535490687,0.3338758578216877,-0.4645931504611063,-0.5861553626163514,0.03576675541452613,Open public testing,Limited tracing,0.08620835419090836,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,135,135,12,12,5701
DE,2020-05-17,Germany,Europe,176369,316,-0.2736754257502747,-0.08386597394826006,0.3048736017078543,-0.39847658371580263,-0.3814605534152651,0.05907492439159408,Open public testing,Limited tracing,0.08620835419090836,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,136,136,12,12,5702
DE,2020-05-18,Germany,Europe,176551,541,-0.15144103430524256,0.06481669021837982,0.21806964634617287,-0.30760245741932685,-0.12802563575663103,0.0823015962743371,Open public testing,Limited tracing,0.08620835419090836,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,137,137,12,12,5703
DE,2020-05-19,Germany,Europe,177778,730,-0.06136410619541787,0.16389992753627283,0.1600651341185072,-0.2663012949905019,0.03118143806643614,0.09395568076287121,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,138,138,12,12,5704
DE,2020-05-20,Germany,Europe,178473,829,0.0995132874087288,0.841065062858209,0.015256666529159862,-0.1753693239287198,0.26184974416837137,0.09395568076287121,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,139,139,12,12,5705
DE,2020-05-21,Germany,Europe,179021,416,-0.06775956809121556,-0.5297983500685789,0.2470719024600059,-0.2663012949905019,0.9279266533087064,-0.5463669893518992,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,140,140,12,12,5706
DE,2020-05-22,Germany,Europe,179710,528,-0.0034446414208007025,-0.4637813973165172,0.3628781139355204,-0.30760245741932685,1.054655484071868,-0.8373931131879492,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,141,141,12,12,5707
DE,2020-05-23,Germany,Europe,179986,337,-0.0034446414208007025,-0.5132652077856634,0.42088262616318606,-0.3654472227258042,0.9701620156071975,-0.8723553666535513,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,142,142,12,12,5708
DE,2020-05-24,Germany,Europe,180328,218,-0.04204260511586055,-0.7280804410839659,0.42088262616318606,-0.4150201865934548,0.7914634471746489,-0.9072361230248281,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,143,143,12,12,5709
DE,2020-05-25,Germany,Europe,180600,412,-0.04848310547571304,-0.7115472988010502,0.42088262616318606,-0.4232919880322815,0.719979471028092,-0.9188902075133623,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,144,144,12,12,5710
DE,2020-05-26,Germany,Europe,181200,617,-0.054923605835565374,-0.8106305361189431,0.39188037004935306,-0.4067483851546289,0.7524804579556864,-0.8956635356306193,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,145,145,12,12,5711
DE,2020-05-27,Germany,Europe,181524,648,-0.1127980321461279,-1.4217787186888178,0.42088262616318606,-0.4232919880322815,0.7589852041147432,-0.8607012821650172,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,146,146,12,12,5712
DE,2020-05-28,Germany,Europe,182196,528,0.1381112511037888,0.04828354793546419,0.13106287800467417,-0.2663012949905019,0.23910587647936177,-0.1970704430731791,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,147,147,12,12,5713
DE,2020-05-29,Germany,Europe,182922,447,0.1638282140791438,0.13083364297044156,-0.07175010181233904,-0.14233996293872114,0.2910983580164376,0.10560976525140504,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,148,148,12,12,5714
DE,2020-05-30,Germany,Europe,183189,374,0.2410691799333183,0.34553325988914324,-0.21655856940168636,0.006436773429538533,0.5250417810655905,0.25694986941369724,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,149,149,12,12,5715
DE,2020-05-31,Germany,Europe,183410,179,0.3890205343537055,0.8245319205752933,-0.30356533774318506,0.15515566503249187,0.8694521694802628,0.39671738618178043,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,150,150,12,12,5716
DE,2020-06-01,Germany,Europe,183594,137,0.20247121623825845,-0.5628646346344103,-0.07175010181233904,0.06428153873601587,1.6199998032175795,-0.22037861205024706,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,151,151,12,12,5717
DE,2020-06-02,Germany,Europe,183879,304,0.27966714362837813,-0.24908178039781567,-0.12975461404000455,0.11385450260366692,1.7369715147421558,-0.2552593684215239,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,152,152,12,12,5718
DE,2020-06-03,Germany,Europe,184121,496,0.30538410660373333,-0.18294921126615307,-0.12975461404000455,0.13861206215483945,1.7532106362721087,-0.27856753739859214,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,153,153,12,12,5719
DE,2020-06-04,Germany,Europe,184472,528,0.27966714362837813,-0.24908178039781567,-0.10075235792617188,0.10558270116484061,1.580994070130928,-0.3018757063756601,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,154,154,12,12,5720
DE,2020-06-05,Germany,Europe,184924,437,0.2475096802931708,-0.38123130228153995,-0.04274784569850601,0.04773793585836327,1.3762992609298415,-0.3135297908641939,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,155,155,12,12,5721
DE,2020-06-06,Germany,Europe,185450,285,0.2346286795734658,-0.5297983500685789,0.015256666529159862,-0.010106829448114064,1.1976006924972935,-0.36006463172400516,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,156,156,12,12,5722
DE,2020-06-07,Germany,Europe,185750,164,0.15743275218334613,-0.8766474888710049,0.10206062189084132,-0.12579636006106873,0.8986780394606401,-0.41825355707234996,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,157,157,12,12,5723
DE,2020-06-08,Germany,Europe,186109,296,0.395461034713558,0.47768278177286744,-0.1585540571740205,0.006436773429538533,0.2586201149565321,0.22206911304242014,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,158,158,12,12,5724
DE,2020-06-09,Germany,Europe,186506,426,0.356863071018498,0.19685059572250327,-0.10075235792617188,-0.03492223376459255,0.09616066805393654,0.23372319753095425,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,159,159,12,12,5725
DE,2020-06-10,Germany,Europe,186522,518,0.395461034713558,0.44461649720703617,-0.12975461404000455,-0.03492223376459255,0.02792906498690775,0.23372319753095425,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,160,160,12,12,5726
DE,2020-06-11,Germany,Europe,186691,278,0.29254814434808313,-0.41418197046777033,0.07305836577700865,-0.10925275718341615,0.35282521492440977,-0.15053560221336787,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,161,161,12,12,5727
DE,2020-06-12,Germany,Europe,187226,350,0.36974407173820284,-0.331631875432793,0.015256666529159862,-0.051407991876938806,0.7622148333265825,-0.27856753739859214,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,162,162,12,12,5728
DE,2020-06-13,Germany,Europe,187267,299,0.3633035713783505,-0.3976488281848548,-0.04274784569850601,-0.026650432325766457,0.9344313994677632,-0.243686781027315,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,163,163,12,12,5729
DE,2020-06-14,Germany,Europe,187518,172,0.3504225706586457,-0.44724825503360166,-0.07175010181233904,-0.018378630886940157,0.8791865448511592,-0.22037861205024706,Open public testing,Limited tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,164,164,12,12,5730
DE,2020-06-15,Germany,Europe,187682,259,0.3375866084029955,-0.41418197046777033,-0.10075235792617188,-0.001835028009287766,0.8661997964007344,-0.1970704430731791,Open public testing,Comprehensive tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,165,165,12,12,5731
DE,2020-06-16,Germany,Europe,188252,541,0.3439820702987932,-0.38123130228153995,-0.1585540571740205,0.03946613441953718,0.9181922779378103,-0.15053560221336787,Open public testing,Comprehensive tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,166,166,12,12,5732
DE,2020-06-17,Germany,Europe,188604,982,0.31182460696358566,-0.6950141565181345,-0.1585540571740205,0.056009737297189575,0.950670520997716,-0.10391926425923198,Open public testing,Comprehensive tracing,0.005828625154364757,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,167,167,12,12,5733
DE,2020-06-18,Germany,Europe,189817,631,0.46626150020788015,0.16389992753627283,-0.4483738053325324,0.19645682746131682,0.8044729394927624,0.32679287925057615,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,168,168,12,12,5734
DE,2020-06-19,Germany,Europe,190299,932,0.43405899840861784,0.09776735840461027,-0.47737606144636546,0.2130004303389692,0.5315465272246472,0.4897870679014021,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,169,169,12,12,5735
DE,2020-06-20,Germany,Europe,190670,524,0.47270200056773254,0.16389992753627283,-0.47737606144636546,0.2378158346554479,0.492540794137996,0.5247493213670043,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,170,170,12,12,5736
DE,2020-06-21,Germany,Europe,191272,254,0.6335343557078245,0.5767660190907604,-0.5641800168080469,0.3617193219419225,0.7817290718037528,0.6412086691580196,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,171,171,12,12,5737
DE,2020-06-22,Germany,Europe,191768,483,0.6592513186831794,0.5767660190907604,-0.5931822729218797,0.38653472625840124,0.888943664089744,0.6412086691580196,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,172,172,12,12,5738
DE,2020-06-23,Germany,Europe,192480,550,0.6914538204824419,0.5602328768078448,-0.6221845290357128,0.4113501305748799,1.064389859442764,0.6295545846694856,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,173,173,12,12,5739
DE,2020-06-24,Germany,Europe,192871,504,0.7171707834577967,0.593299161373676,-0.6511867851495456,0.43610769012605227,1.2268493063453596,0.6412086691580196,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,174,174,12,12,5740
DE,2020-06-25,Germany,Europe,193371,571,0.7236112838176492,0.6098323036565918,-0.6801890412633785,0.45265129300370466,1.353555393240832,0.6412086691580196,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,175,175,12,12,5741
DE,2020-06-26,Germany,Europe,194036,575,0.7171707834577967,0.593299161373676,-0.7091912973772114,0.46919489588135727,1.5192672132229559,0.6412086691580196,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,176,176,12,12,5742
DE,2020-06-27,Germany,Europe,194458,329,0.6978943208422942,0.5767660190907604,-0.7381935534910443,0.4856806539937035,1.6005083086080982,0.5945923312038833,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,177,177,12,12,5743
DE,2020-06-28,Germany,Europe,194693,199,0.6335343557078245,0.41166582902080573,-0.7091912973772114,0.42783588868722616,1.4347964886259743,0.5364034058555383,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,178,178,12,12,5744
DE,2020-06-29,Germany,Europe,195042,415,0.6528558567873819,0.4611496394899518,-0.7091912973772114,0.4195640872483999,1.3633125124794172,0.5364034058555383,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,179,179,12,12,5745
DE,2020-06-30,Germany,Europe,195418,459,0.6914538204824419,0.5272822086216143,-0.6801890412633785,0.4113501305748799,1.2430884278753127,0.5364034058555383,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,180,180,12,12,5746
DE,2020-07-01,Germany,Europe,195893,484,0.7171707834577967,0.5272822086216143,-0.6801890412633785,0.3948065276972273,1.0968908463703588,0.5130952368784704,Open public testing,Comprehensive tracing,0.16702256824927134,None,Required in some public spaces,>50% of lost salary,Restrict movement,Ban on high-risk regions,Coordinated information campaign,Required cancellations,<10 people,No measures,Required (all levels),-0.441885225050901,-0.41164463858414313,No measures,Required for some,83166711,7198.110671936759,181,181,12,12,5747
