"region";"sex";"age";"Persons 2020"
"K-5044 Namsskogan";"Males";"70 years";7
"K-5044 Namsskogan";"Males";"71 years";6
"K-5044 Namsskogan";"Males";"72 years";7
"K-5044 Namsskogan";"Males";"73 years";9
"K-5044 Namsskogan";"Males";"74 years";9
"K-5044 Namsskogan";"Males";"75 years";4
"K-5044 Namsskogan";"Males";"76 years";2
"K-5044 Namsskogan";"Males";"77 years";5
"K-5044 Namsskogan";"Males";"78 years";2
"K-5044 Namsskogan";"Males";"79 years";6
"K-5044 Namsskogan";"Males";"80 years";2
"K-5044 Namsskogan";"Males";"81 years";3
"K-5044 Namsskogan";"Males";"82 years";5
"K-5044 Namsskogan";"Males";"83 years";2
"K-5044 Namsskogan";"Males";"84 years";3
"K-5044 Namsskogan";"Males";"85 years";5
"K-5044 Namsskogan";"Males";"86 years";3
"K-5044 Namsskogan";"Males";"87 years";1
"K-5044 Namsskogan";"Males";"88 years";3
"K-5044 Namsskogan";"Males";"89 years";3
"K-5044 Namsskogan";"Males";"90 years";1
"K-5044 Namsskogan";"Males";"91 years";0
"K-5044 Namsskogan";"Males";"92 years";0
"K-5044 Namsskogan";"Males";"93 years";0
"K-5044 Namsskogan";"Males";"94 years";0
"K-5044 Namsskogan";"Males";"95 years";1
"K-5044 Namsskogan";"Males";"96 years";0
"K-5044 Namsskogan";"Males";"97 years";0
"K-5044 Namsskogan";"Males";"98 years";0
"K-5044 Namsskogan";"Males";"99 years";0
"K-5044 Namsskogan";"Males";"100 years";0
"K-5044 Namsskogan";"Males";"101 years";0
"K-5044 Namsskogan";"Males";"102 years";0
"K-5044 Namsskogan";"Males";"103 years";0
"K-5044 Namsskogan";"Males";"104 years";0
"K-5044 Namsskogan";"Males";"105 years or older";0
"K-5044 Namsskogan";"Females";"0 years";0
"K-5044 Namsskogan";"Females";"1 year";7
"K-5044 Namsskogan";"Females";"2 years";4
"K-5044 Namsskogan";"Females";"3 years";3
"K-5044 Namsskogan";"Females";"4 years";3
"K-5044 Namsskogan";"Females";"5 years";4
"K-5044 Namsskogan";"Females";"6 years";3
"K-5044 Namsskogan";"Females";"7 years";4
"K-5044 Namsskogan";"Females";"8 years";4
"K-5044 Namsskogan";"Females";"9 years";1
"K-5044 Namsskogan";"Females";"10 years";8
"K-5044 Namsskogan";"Females";"11 years";5
"K-5044 Namsskogan";"Females";"12 years";6
"K-5044 Namsskogan";"Females";"13 years";5
"K-5044 Namsskogan";"Females";"14 years";1
"K-5044 Namsskogan";"Females";"15 years";3
"K-5044 Namsskogan";"Females";"16 years";2
"K-5044 Namsskogan";"Females";"17 years";6
"K-5044 Namsskogan";"Females";"18 years";6
"K-5044 Namsskogan";"Females";"19 years";3
"K-5044 Namsskogan";"Females";"20 years";6
"K-5044 Namsskogan";"Females";"21 years";2
"K-5044 Namsskogan";"Females";"22 years";4
"K-5044 Namsskogan";"Females";"23 years";5
"K-5044 Namsskogan";"Females";"24 years";6
"K-5044 Namsskogan";"Females";"25 years";4
"K-5044 Namsskogan";"Females";"26 years";3
"K-5044 Namsskogan";"Females";"27 years";6
"K-5044 Namsskogan";"Females";"28 years";6
"K-5044 Namsskogan";"Females";"29 years";0
"K-5044 Namsskogan";"Females";"30 years";1
"K-5044 Namsskogan";"Females";"31 years";4
"K-5044 Namsskogan";"Females";"32 years";1
"K-5044 Namsskogan";"Females";"33 years";1
"K-5044 Namsskogan";"Females";"34 years";6
"K-5044 Namsskogan";"Females";"35 years";3
"K-5044 Namsskogan";"Females";"36 years";6
"K-5044 Namsskogan";"Females";"37 years";3
"K-5044 Namsskogan";"Females";"38 years";6
"K-5044 Namsskogan";"Females";"39 years";6
"K-5044 Namsskogan";"Females";"40 years";5
"K-5044 Namsskogan";"Females";"41 years";3
"K-5044 Namsskogan";"Females";"42 years";3
"K-5044 Namsskogan";"Females";"43 years";6
"K-5044 Namsskogan";"Females";"44 years";2
"K-5044 Namsskogan";"Females";"45 years";2
"K-5044 Namsskogan";"Females";"46 years";4
"K-5044 Namsskogan";"Females";"47 years";4
"K-5044 Namsskogan";"Females";"48 years";8
"K-5044 Namsskogan";"Females";"49 years";6
"K-5044 Namsskogan";"Females";"50 years";9
"K-5044 Namsskogan";"Females";"51 years";7
"K-5044 Namsskogan";"Females";"52 years";9
"K-5044 Namsskogan";"Females";"53 years";7
"K-5044 Namsskogan";"Females";"54 years";3
"K-5044 Namsskogan";"Females";"55 years";1
"K-5044 Namsskogan";"Females";"56 years";8
"K-5044 Namsskogan";"Females";"57 years";8
"K-5044 Namsskogan";"Females";"58 years";4
"K-5044 Namsskogan";"Females";"59 years";11
"K-5044 Namsskogan";"Females";"60 years";4
"K-5044 Namsskogan";"Females";"61 years";2
"K-5044 Namsskogan";"Females";"62 years";8
"K-5044 Namsskogan";"Females";"63 years";3
"K-5044 Namsskogan";"Females";"64 years";6
"K-5044 Namsskogan";"Females";"65 years";4
"K-5044 Namsskogan";"Females";"66 years";5
"K-5044 Namsskogan";"Females";"67 years";9
"K-5044 Namsskogan";"Females";"68 years";6
"K-5044 Namsskogan";"Females";"69 years";4
"K-5044 Namsskogan";"Females";"70 years";3
"K-5044 Namsskogan";"Females";"71 years";3
"K-5044 Namsskogan";"Females";"72 years";8
"K-5044 Namsskogan";"Females";"73 years";8
"K-5044 Namsskogan";"Females";"74 years";2
"K-5044 Namsskogan";"Females";"75 years";5
"K-5044 Namsskogan";"Females";"76 years";6
"K-5044 Namsskogan";"Females";"77 years";5
"K-5044 Namsskogan";"Females";"78 years";5
"K-5044 Namsskogan";"Females";"79 years";6
"K-5044 Namsskogan";"Females";"80 years";5
"K-5044 Namsskogan";"Females";"81 years";6
"K-5044 Namsskogan";"Females";"82 years";3
"K-5044 Namsskogan";"Females";"83 years";6
"K-5044 Namsskogan";"Females";"84 years";7
"K-5044 Namsskogan";"Females";"85 years";3
"K-5044 Namsskogan";"Females";"86 years";0
"K-5044 Namsskogan";"Females";"87 years";0
"K-5044 Namsskogan";"Females";"88 years";4
"K-5044 Namsskogan";"Females";"89 years";3
"K-5044 Namsskogan";"Females";"90 years";2
"K-5044 Namsskogan";"Females";"91 years";3
"K-5044 Namsskogan";"Females";"92 years";1
"K-5044 Namsskogan";"Females";"93 years";1
"K-5044 Namsskogan";"Females";"94 years";0
"K-5044 Namsskogan";"Females";"95 years";1
"K-5044 Namsskogan";"Females";"96 years";1
"K-5044 Namsskogan";"Females";"97 years";0
"K-5044 Namsskogan";"Females";"98 years";0
"K-5044 Namsskogan";"Females";"99 years";0
"K-5044 Namsskogan";"Females";"100 years";0
"K-5044 Namsskogan";"Females";"101 years";0
"K-5044 Namsskogan";"Females";"102 years";0
"K-5044 Namsskogan";"Females";"103 years";0
"K-5044 Namsskogan";"Females";"104 years";0
"K-5044 Namsskogan";"Females";"105 years or older";0
"K-5045 Grong";"Males";"0 years";8
"K-5045 Grong";"Males";"1 year";13
"K-5045 Grong";"Males";"2 years";3
"K-5045 Grong";"Males";"3 years";14
"K-5045 Grong";"Males";"4 years";16
"K-5045 Grong";"Males";"5 years";12
"K-5045 Grong";"Males";"6 years";11
"K-5045 Grong";"Males";"7 years";16
"K-5045 Grong";"Males";"8 years";25
"K-5045 Grong";"Males";"9 years";15
"K-5045 Grong";"Males";"10 years";10
"K-5045 Grong";"Males";"11 years";10
"K-5045 Grong";"Males";"12 years";11
"K-5045 Grong";"Males";"13 years";11
"K-5045 Grong";"Males";"14 years";8
"K-5045 Grong";"Males";"15 years";14
"K-5045 Grong";"Males";"16 years";11
"K-5045 Grong";"Males";"17 years";13
"K-5045 Grong";"Males";"18 years";17
"K-5045 Grong";"Males";"19 years";21
"K-5045 Grong";"Males";"20 years";19
"K-5045 Grong";"Males";"21 years";15
"K-5045 Grong";"Males";"22 years";15
"K-5045 Grong";"Males";"23 years";16
"K-5045 Grong";"Males";"24 years";17
"K-5045 Grong";"Males";"25 years";12
"K-5045 Grong";"Males";"26 years";15
"K-5045 Grong";"Males";"27 years";9
"K-5045 Grong";"Males";"28 years";17
"K-5045 Grong";"Males";"29 years";17
"K-5045 Grong";"Males";"30 years";13
"K-5045 Grong";"Males";"31 years";12
"K-5045 Grong";"Males";"32 years";12
"K-5045 Grong";"Males";"33 years";12
"K-5045 Grong";"Males";"34 years";17
"K-5045 Grong";"Males";"35 years";9
"K-5045 Grong";"Males";"36 years";13
"K-5045 Grong";"Males";"37 years";11
"K-5045 Grong";"Males";"38 years";7
"K-5045 Grong";"Males";"39 years";8
"K-5045 Grong";"Males";"40 years";15
"K-5045 Grong";"Males";"41 years";16
"K-5045 Grong";"Males";"42 years";9
"K-5045 Grong";"Males";"43 years";9
"K-5045 Grong";"Males";"44 years";13
"K-5045 Grong";"Males";"45 years";15
"K-5045 Grong";"Males";"46 years";15
"K-5045 Grong";"Males";"47 years";13
"K-5045 Grong";"Males";"48 years";13
"K-5045 Grong";"Males";"49 years";17
"K-5045 Grong";"Males";"50 years";15
"K-5045 Grong";"Males";"51 years";14
"K-5045 Grong";"Males";"52 years";20
"K-5045 Grong";"Males";"53 years";21
"K-5045 Grong";"Males";"54 years";15
"K-5045 Grong";"Males";"55 years";15
"K-5045 Grong";"Males";"56 years";19
"K-5045 Grong";"Males";"57 years";19
"K-5045 Grong";"Males";"58 years";16
"K-5045 Grong";"Males";"59 years";15
"K-5045 Grong";"Males";"60 years";9
"K-5045 Grong";"Males";"61 years";24
"K-5045 Grong";"Males";"62 years";22
"K-5045 Grong";"Males";"63 years";20
"K-5045 Grong";"Males";"64 years";16
"K-5045 Grong";"Males";"65 years";18
"K-5045 Grong";"Males";"66 years";16
"K-5045 Grong";"Males";"67 years";20
"K-5045 Grong";"Males";"68 years";18
"K-5045 Grong";"Males";"69 years";16
"K-5045 Grong";"Males";"70 years";10
"K-5045 Grong";"Males";"71 years";20
"K-5045 Grong";"Males";"72 years";9
"K-5045 Grong";"Males";"73 years";12
"K-5045 Grong";"Males";"74 years";16
"K-5045 Grong";"Males";"75 years";12
"K-5045 Grong";"Males";"76 years";7
"K-5045 Grong";"Males";"77 years";13
"K-5045 Grong";"Males";"78 years";7
"K-5045 Grong";"Males";"79 years";4
"K-5045 Grong";"Males";"80 years";16
"K-5045 Grong";"Males";"81 years";10
"K-5045 Grong";"Males";"82 years";0
"K-5045 Grong";"Males";"83 years";6
"K-5045 Grong";"Males";"84 years";6
"K-5045 Grong";"Males";"85 years";4
"K-5045 Grong";"Males";"86 years";5
"K-5045 Grong";"Males";"87 years";4
"K-5045 Grong";"Males";"88 years";4
"K-5045 Grong";"Males";"89 years";9
"K-5045 Grong";"Males";"90 years";4
"K-5045 Grong";"Males";"91 years";3
"K-5045 Grong";"Males";"92 years";3
"K-5045 Grong";"Males";"93 years";1
"K-5045 Grong";"Males";"94 years";3
"K-5045 Grong";"Males";"95 years";1
"K-5045 Grong";"Males";"96 years";1
"K-5045 Grong";"Males";"97 years";1
"K-5045 Grong";"Males";"98 years";0
"K-5045 Grong";"Males";"99 years";0
"K-5045 Grong";"Males";"100 years";0
"K-5045 Grong";"Males";"101 years";0
"K-5045 Grong";"Males";"102 years";0
"K-5045 Grong";"Males";"103 years";0
"K-5045 Grong";"Males";"104 years";0
"K-5045 Grong";"Males";"105 years or older";0
"K-5045 Grong";"Females";"0 years";14
"K-5045 Grong";"Females";"1 year";12
"K-5045 Grong";"Females";"2 years";9
"K-5045 Grong";"Females";"3 years";12
"K-5045 Grong";"Females";"4 years";14
"K-5045 Grong";"Females";"5 years";15
"K-5045 Grong";"Females";"6 years";19
"K-5045 Grong";"Females";"7 years";12
"K-5045 Grong";"Females";"8 years";14
"K-5045 Grong";"Females";"9 years";18
"K-5045 Grong";"Females";"10 years";14
"K-5045 Grong";"Females";"11 years";10
"K-5045 Grong";"Females";"12 years";10
"K-5045 Grong";"Females";"13 years";17
"K-5045 Grong";"Females";"14 years";7
"K-5045 Grong";"Females";"15 years";15
"K-5045 Grong";"Females";"16 years";21
"K-5045 Grong";"Females";"17 years";9
"K-5045 Grong";"Females";"18 years";18
"K-5045 Grong";"Females";"19 years";17
"K-5045 Grong";"Females";"20 years";8
"K-5045 Grong";"Females";"21 years";6
"K-5045 Grong";"Females";"22 years";12
"K-5045 Grong";"Females";"23 years";12
"K-5045 Grong";"Females";"24 years";13
"K-5045 Grong";"Females";"25 years";12
"K-5045 Grong";"Females";"26 years";8
"K-5045 Grong";"Females";"27 years";12
"K-5045 Grong";"Females";"28 years";10
"K-5045 Grong";"Females";"29 years";11
"K-5045 Grong";"Females";"30 years";12
"K-5045 Grong";"Females";"31 years";12
"K-5045 Grong";"Females";"32 years";10
"K-5045 Grong";"Females";"33 years";17
"K-5045 Grong";"Females";"34 years";8
"K-5045 Grong";"Females";"35 years";13
"K-5045 Grong";"Females";"36 years";14
"K-5045 Grong";"Females";"37 years";10
"K-5045 Grong";"Females";"38 years";20
"K-5045 Grong";"Females";"39 years";9
"K-5045 Grong";"Females";"40 years";5
"K-5045 Grong";"Females";"41 years";8
"K-5045 Grong";"Females";"42 years";9
"K-5045 Grong";"Females";"43 years";14
"K-5045 Grong";"Females";"44 years";9
"K-5045 Grong";"Females";"45 years";18
"K-5045 Grong";"Females";"46 years";16
"K-5045 Grong";"Females";"47 years";15
"K-5045 Grong";"Females";"48 years";11
"K-5045 Grong";"Females";"49 years";18
"K-5045 Grong";"Females";"50 years";10
"K-5045 Grong";"Females";"51 years";22
"K-5045 Grong";"Females";"52 years";18
"K-5045 Grong";"Females";"53 years";15
"K-5045 Grong";"Females";"54 years";19
"K-5045 Grong";"Females";"55 years";13
"K-5045 Grong";"Females";"56 years";21
"K-5045 Grong";"Females";"57 years";7
"K-5045 Grong";"Females";"58 years";19
"K-5045 Grong";"Females";"59 years";20
"K-5045 Grong";"Females";"60 years";18
"K-5045 Grong";"Females";"61 years";16
"K-5045 Grong";"Females";"62 years";17
"K-5045 Grong";"Females";"63 years";14
"K-5045 Grong";"Females";"64 years";15
"K-5045 Grong";"Females";"65 years";12
"K-5045 Grong";"Females";"66 years";15
"K-5045 Grong";"Females";"67 years";8
"K-5045 Grong";"Females";"68 years";20
"K-5045 Grong";"Females";"69 years";19
"K-5045 Grong";"Females";"70 years";9
"K-5045 Grong";"Females";"71 years";12
"K-5045 Grong";"Females";"72 years";9
"K-5045 Grong";"Females";"73 years";14
"K-5045 Grong";"Females";"74 years";9
"K-5045 Grong";"Females";"75 years";17
"K-5045 Grong";"Females";"76 years";15
"K-5045 Grong";"Females";"77 years";10
"K-5045 Grong";"Females";"78 years";8
"K-5045 Grong";"Females";"79 years";8
"K-5045 Grong";"Females";"80 years";7
"K-5045 Grong";"Females";"81 years";9
"K-5045 Grong";"Females";"82 years";10
"K-5045 Grong";"Females";"83 years";9
"K-5045 Grong";"Females";"84 years";12
"K-5045 Grong";"Females";"85 years";9
"K-5045 Grong";"Females";"86 years";10
"K-5045 Grong";"Females";"87 years";4
"K-5045 Grong";"Females";"88 years";5
"K-5045 Grong";"Females";"89 years";7
"K-5045 Grong";"Females";"90 years";2
"K-5045 Grong";"Females";"91 years";7
"K-5045 Grong";"Females";"92 years";1
"K-5045 Grong";"Females";"93 years";0
"K-5045 Grong";"Females";"94 years";3
"K-5045 Grong";"Females";"95 years";4
"K-5045 Grong";"Females";"96 years";1
"K-5045 Grong";"Females";"97 years";2
"K-5045 Grong";"Females";"98 years";0
"K-5045 Grong";"Females";"99 years";0
"K-5045 Grong";"Females";"100 years";0
"K-5045 Grong";"Females";"101 years";0
"K-5045 Grong";"Females";"102 years";0
"K-5045 Grong";"Females";"103 years";0
"K-5045 Grong";"Females";"104 years";0
"K-5045 Grong";"Females";"105 years or older";0
"K-5046 H?ylandet";"Males";"0 years";6
"K-5046 H?ylandet";"Males";"1 year";5
"K-5046 H?ylandet";"Males";"2 years";4
"K-5046 H?ylandet";"Males";"3 years";2
"K-5046 H?ylandet";"Males";"4 years";6
"K-5046 H?ylandet";"Males";"5 years";8
"K-5046 H?ylandet";"Males";"6 years";9
"K-5046 H?ylandet";"Males";"7 years";8
"K-5046 H?ylandet";"Males";"8 years";4
"K-5046 H?ylandet";"Males";"9 years";3
"K-5046 H?ylandet";"Males";"10 years";10
"K-5046 H?ylandet";"Males";"11 years";13
"K-5046 H?ylandet";"Males";"12 years";11
"K-5046 H?ylandet";"Males";"13 years";13
"K-5046 H?ylandet";"Males";"14 years";15
"K-5046 H?ylandet";"Males";"15 years";9
"K-5046 H?ylandet";"Males";"16 years";9
"K-5046 H?ylandet";"Males";"17 years";2
"K-5046 H?ylandet";"Males";"18 years";9
"K-5046 H?ylandet";"Males";"19 years";14
"K-5046 H?ylandet";"Males";"20 years";12
"K-5046 H?ylandet";"Males";"21 years";6
"K-5046 H?ylandet";"Males";"22 years";4
"K-5046 H?ylandet";"Males";"23 years";6
"K-5046 H?ylandet";"Males";"24 years";9
"K-5046 H?ylandet";"Males";"25 years";3
"K-5046 H?ylandet";"Males";"26 years";9
"K-5046 H?ylandet";"Males";"27 years";4
"K-5046 H?ylandet";"Males";"28 years";7
"K-5046 H?ylandet";"Males";"29 years";1
"K-5046 H?ylandet";"Males";"30 years";3
"K-5046 H?ylandet";"Males";"31 years";6
"K-5046 H?ylandet";"Males";"32 years";6
"K-5046 H?ylandet";"Males";"33 years";3
"K-5046 H?ylandet";"Males";"34 years";9
"K-5046 H?ylandet";"Males";"35 years";8
"K-5046 H?ylandet";"Males";"36 years";2
"K-5046 H?ylandet";"Males";"37 years";4
"K-5046 H?ylandet";"Males";"38 years";5
"K-5046 H?ylandet";"Males";"39 years";11
"K-5046 H?ylandet";"Males";"40 years";5
"K-5046 H?ylandet";"Males";"41 years";7
"K-5046 H?ylandet";"Males";"42 years";12
"K-5046 H?ylandet";"Males";"43 years";4
"K-5046 H?ylandet";"Males";"44 years";6
"K-5046 H?ylandet";"Males";"45 years";11
"K-5046 H?ylandet";"Males";"46 years";9
"K-5046 H?ylandet";"Males";"47 years";10
"K-5046 H?ylandet";"Males";"48 years";13
"K-5046 H?ylandet";"Males";"49 years";5
"K-5046 H?ylandet";"Males";"50 years";11
"K-5046 H?ylandet";"Males";"51 years";13
"K-5046 H?ylandet";"Males";"52 years";6
"K-5046 H?ylandet";"Males";"53 years";6
"K-5046 H?ylandet";"Males";"54 years";7
"K-5046 H?ylandet";"Males";"55 years";6
"K-5046 H?ylandet";"Males";"56 years";5
"K-5046 H?ylandet";"Males";"57 years";4
"K-5046 H?ylandet";"Males";"58 years";11
"K-5046 H?ylandet";"Males";"59 years";5
"K-5046 H?ylandet";"Males";"60 years";7
"K-5046 H?ylandet";"Males";"61 years";7
"K-5046 H?ylandet";"Males";"62 years";12
"K-5046 H?ylandet";"Males";"63 years";4
"K-5046 H?ylandet";"Males";"64 years";9
"K-5046 H?ylandet";"Males";"65 years";4
"K-5046 H?ylandet";"Males";"66 years";11
"K-5046 H?ylandet";"Males";"67 years";7
"K-5046 H?ylandet";"Males";"68 years";13
"K-5046 H?ylandet";"Males";"69 years";13
"K-5046 H?ylandet";"Males";"70 years";7
"K-5046 H?ylandet";"Males";"71 years";11
"K-5046 H?ylandet";"Males";"72 years";6
"K-5046 H?ylandet";"Males";"73 years";3
"K-5046 H?ylandet";"Males";"74 years";11
"K-5046 H?ylandet";"Males";"75 years";6
"K-5046 H?ylandet";"Males";"76 years";11
"K-5046 H?ylandet";"Males";"77 years";6
"K-5046 H?ylandet";"Males";"78 years";3
"K-5046 H?ylandet";"Males";"79 years";8
"K-5046 H?ylandet";"Males";"80 years";3
"K-5046 H?ylandet";"Males";"81 years";9
"K-5046 H?ylandet";"Males";"82 years";3
"K-5046 H?ylandet";"Males";"83 years";5
"K-5046 H?ylandet";"Males";"84 years";0
"K-5046 H?ylandet";"Males";"85 years";3
"K-5046 H?ylandet";"Males";"86 years";5
"K-5046 H?ylandet";"Males";"87 years";3
"K-5046 H?ylandet";"Males";"88 years";2
"K-5046 H?ylandet";"Males";"89 years";3
"K-5046 H?ylandet";"Males";"90 years";4
"K-5046 H?ylandet";"Males";"91 years";1
"K-5046 H?ylandet";"Males";"92 years";0
"K-5046 H?ylandet";"Males";"93 years";0
"K-5046 H?ylandet";"Males";"94 years";0
"K-5046 H?ylandet";"Males";"95 years";0
"K-5046 H?ylandet";"Males";"96 years";0
"K-5046 H?ylandet";"Males";"97 years";0
"K-5046 H?ylandet";"Males";"98 years";0
"K-5046 H?ylandet";"Males";"99 years";0
"K-5046 H?ylandet";"Males";"100 years";0
"K-5046 H?ylandet";"Males";"101 years";0
"K-5046 H?ylandet";"Males";"102 years";0
"K-5046 H?ylandet";"Males";"103 years";0
"K-5046 H?ylandet";"Males";"104 years";0
"K-5046 H?ylandet";"Males";"105 years or older";0
"K-5046 H?ylandet";"Females";"0 years";3
"K-5046 H?ylandet";"Females";"1 year";7
"K-5046 H?ylandet";"Females";"2 years";3
"K-5046 H?ylandet";"Females";"3 years";8
"K-5046 H?ylandet";"Females";"4 years";5
"K-5046 H?ylandet";"Females";"5 years";8
"K-5046 H?ylandet";"Females";"6 years";4
"K-5046 H?ylandet";"Females";"7 years";6
"K-5046 H?ylandet";"Females";"8 years";12
"K-5046 H?ylandet";"Females";"9 years";17
"K-5046 H?ylandet";"Females";"10 years";6
"K-5046 H?ylandet";"Females";"11 years";5
"K-5046 H?ylandet";"Females";"12 years";5
"K-5046 H?ylandet";"Females";"13 years";10
"K-5046 H?ylandet";"Females";"14 years";6
"K-5046 H?ylandet";"Females";"15 years";11
"K-5046 H?ylandet";"Females";"16 years";12
"K-5046 H?ylandet";"Females";"17 years";12
"K-5046 H?ylandet";"Females";"18 years";13
"K-5046 H?ylandet";"Females";"19 years";7
"K-5046 H?ylandet";"Females";"20 years";6
"K-5046 H?ylandet";"Females";"21 years";3
"K-5046 H?ylandet";"Females";"22 years";4
"K-5046 H?ylandet";"Females";"23 years";7
"K-5046 H?ylandet";"Females";"24 years";5
"K-5046 H?ylandet";"Females";"25 years";4
"K-5046 H?ylandet";"Females";"26 years";3
"K-5046 H?ylandet";"Females";"27 years";4
"K-5046 H?ylandet";"Females";"28 years";6
"K-5046 H?ylandet";"Females";"29 years";4
"K-5046 H?ylandet";"Females";"30 years";2
"K-5046 H?ylandet";"Females";"31 years";2
"K-5046 H?ylandet";"Females";"32 years";8
"K-5046 H?ylandet";"Females";"33 years";7
"K-5046 H?ylandet";"Females";"34 years";6
"K-5046 H?ylandet";"Females";"35 years";12
"K-5046 H?ylandet";"Females";"36 years";11
"K-5046 H?ylandet";"Females";"37 years";5
"K-5046 H?ylandet";"Females";"38 years";3
"K-5046 H?ylandet";"Females";"39 years";5
"K-5046 H?ylandet";"Females";"40 years";4
"K-5046 H?ylandet";"Females";"41 years";4
"K-5046 H?ylandet";"Females";"42 years";9
"K-5046 H?ylandet";"Females";"43 years";7
"K-5046 H?ylandet";"Females";"44 years";7
"K-5046 H?ylandet";"Females";"45 years";12
"K-5046 H?ylandet";"Females";"46 years";7
"K-5046 H?ylandet";"Females";"47 years";5
"K-5046 H?ylandet";"Females";"48 years";5
"K-5046 H?ylandet";"Females";"49 years";9
"K-5046 H?ylandet";"Females";"50 years";5
"K-5046 H?ylandet";"Females";"51 years";3
"K-5046 H?ylandet";"Females";"52 years";4
"K-5046 H?ylandet";"Females";"53 years";8
"K-5046 H?ylandet";"Females";"54 years";9
"K-5046 H?ylandet";"Females";"55 years";6
"K-5046 H?ylandet";"Females";"56 years";7
"K-5046 H?ylandet";"Females";"57 years";10
"K-5046 H?ylandet";"Females";"58 years";10
"K-5046 H?ylandet";"Females";"59 years";8
"K-5046 H?ylandet";"Females";"60 years";5
"K-5046 H?ylandet";"Females";"61 years";2
"K-5046 H?ylandet";"Females";"62 years";9
"K-5046 H?ylandet";"Females";"63 years";9
"K-5046 H?ylandet";"Females";"64 years";7
"K-5046 H?ylandet";"Females";"65 years";10
"K-5046 H?ylandet";"Females";"66 years";8
"K-5046 H?ylandet";"Females";"67 years";9
"K-5046 H?ylandet";"Females";"68 years";5
"K-5046 H?ylandet";"Females";"69 years";8
"K-5046 H?ylandet";"Females";"70 years";8
"K-5046 H?ylandet";"Females";"71 years";11
"K-5046 H?ylandet";"Females";"72 years";10
"K-5046 H?ylandet";"Females";"73 years";11
"K-5046 H?ylandet";"Females";"74 years";6
"K-5046 H?ylandet";"Females";"75 years";6
"K-5046 H?ylandet";"Females";"76 years";6
"K-5046 H?ylandet";"Females";"77 years";6
"K-5046 H?ylandet";"Females";"78 years";5
"K-5046 H?ylandet";"Females";"79 years";3
"K-5046 H?ylandet";"Females";"80 years";8
"K-5046 H?ylandet";"Females";"81 years";5
"K-5046 H?ylandet";"Females";"82 years";5
"K-5046 H?ylandet";"Females";"83 years";4
"K-5046 H?ylandet";"Females";"84 years";5
"K-5046 H?ylandet";"Females";"85 years";5
"K-5046 H?ylandet";"Females";"86 years";0
"K-5046 H?ylandet";"Females";"87 years";2
"K-5046 H?ylandet";"Females";"88 years";5
"K-5046 H?ylandet";"Females";"89 years";3
"K-5046 H?ylandet";"Females";"90 years";0
"K-5046 H?ylandet";"Females";"91 years";1
"K-5046 H?ylandet";"Females";"92 years";2
"K-5046 H?ylandet";"Females";"93 years";0
"K-5046 H?ylandet";"Females";"94 years";1
"K-5046 H?ylandet";"Females";"95 years";1
"K-5046 H?ylandet";"Females";"96 years";0
"K-5046 H?ylandet";"Females";"97 years";0
"K-5046 H?ylandet";"Females";"98 years";0
"K-5046 H?ylandet";"Females";"99 years";0
"K-5046 H?ylandet";"Females";"100 years";0
"K-5046 H?ylandet";"Females";"101 years";0
"K-5046 H?ylandet";"Females";"102 years";0
"K-5046 H?ylandet";"Females";"103 years";0
"K-5046 H?ylandet";"Females";"104 years";0
"K-5046 H?ylandet";"Females";"105 years or older";0
"K-5047 Overhalla";"Males";"0 years";22
"K-5047 Overhalla";"Males";"1 year";19
"K-5047 Overhalla";"Males";"2 years";28
"K-5047 Overhalla";"Males";"3 years";29
"K-5047 Overhalla";"Males";"4 years";32
"K-5047 Overhalla";"Males";"5 years";31
"K-5047 Overhalla";"Males";"6 years";36
"K-5047 Overhalla";"Males";"7 years";28
"K-5047 Overhalla";"Males";"8 years";21
"K-5047 Overhalla";"Males";"9 years";32
"K-5047 Overhalla";"Males";"10 years";27
"K-5047 Overhalla";"Males";"11 years";25
"K-5047 Overhalla";"Males";"12 years";22
"K-5047 Overhalla";"Males";"13 years";25
"K-5047 Overhalla";"Males";"14 years";27
"K-5047 Overhalla";"Males";"15 years";22
"K-5047 Overhalla";"Males";"16 years";32
"K-5047 Overhalla";"Males";"17 years";24
"K-5047 Overhalla";"Males";"18 years";31
"K-5047 Overhalla";"Males";"19 years";23
"K-5047 Overhalla";"Males";"20 years";27
"K-5047 Overhalla";"Males";"21 years";31
"K-5047 Overhalla";"Males";"22 years";23
"K-5047 Overhalla";"Males";"23 years";24
"K-5047 Overhalla";"Males";"24 years";27
"K-5047 Overhalla";"Males";"25 years";17
"K-5047 Overhalla";"Males";"26 years";31
"K-5047 Overhalla";"Males";"27 years";24
"K-5047 Overhalla";"Males";"28 years";19
"K-5047 Overhalla";"Males";"29 years";23
"K-5047 Overhalla";"Males";"30 years";28
"K-5047 Overhalla";"Males";"31 years";35
"K-5047 Overhalla";"Males";"32 years";21
"K-5047 Overhalla";"Males";"33 years";34
"K-5047 Overhalla";"Males";"34 years";19
"K-5047 Overhalla";"Males";"35 years";24
"K-5047 Overhalla";"Males";"36 years";24
"K-5047 Overhalla";"Males";"37 years";24
"K-5047 Overhalla";"Males";"38 years";22
"K-5047 Overhalla";"Males";"39 years";22
"K-5047 Overhalla";"Males";"40 years";16
"K-5047 Overhalla";"Males";"41 years";29
"K-5047 Overhalla";"Males";"42 years";22
"K-5047 Overhalla";"Males";"43 years";21
